8059;1;cup (1 NLEA serving);1;27
8061;1;cup (1 NLEA serving);1;59
8066;1;cup (1 NLEA serving);0,75;14
8073;1;cup (1 NLEA serving);0,75;27
8074;1;cup (1 NLEA serving);1;28
8081;1;cup (1 NLEA serving);1;59
8083;1;cup (1 NLEA serving);1;31
8084;1;oz;1;28,35
8084;2;cup;1;113
8085;1;tbsp (1 NLEA serving);2;14
8090;1;tbsp;1;9,7
8090;2;cup;1;156
8091;1;cup;1;257
8091;2;tbsp;1;16
8092;1;packet;1;29
8092;2;tbsp;1;7
8093;1;cup;1;219
8094;1;packet (1 NLEA serving);1;28
8096;1;packet (1 NLEA serving);1;28
8100;1;cup (1 NLEA serving);0,25;45
8102;1;tbsp;1;10,6
8102;2;tbsp (1 NLEA serving);3;33
8102;3;cup;1;173
8103;1;cup (1 serving);1;251
8103;2;tbsp;1;16
8104;1;tbsp;1;11
8104;2;cup;1;176
8105;1;cup;1;240
8105;2;tbsp;1;14,9
8105;3;cup;0,75;179
8106;1;tbsp;1;11,5
8106;2;cup;1;178
8107;1;cup;1;241
8107;2;tbsp;1;15
8107;3;cup;0,75;181
8116;1;tbsp (1 NLEA serving);3;35
8120;1;cup;1;81
8120;2;cup;0,333;27
8121;1;cup;1;234
8121;2;tbsp;1;14,6
8121;3;cup;0,75;175
8122;1;packet;1;28
8123;1;cup, cooked;1;234
8123;2;cup, dry, yields;1;501
8123;3;oz, dry, yields;1;177
8123;4;packet, dry, yields;1;177
8124;1;packet (1 NLEA serving);1;43
8128;1;packet;1;45
8129;1;cup;1;240
8129;2;tbsp;1;15
8129;3;packet, prepared;1;161
8130;1;packet;1;43
8133;1;cup;1;240
8133;2;tbsp;1;15
8133;3;packet, prepared;1;158
8138;1;cup;1;30
8142;1;cup (1 NLEA serving);0,33;40
8142;2;cup;1;141
8142;3;cup;0,25;35
8143;1;cup;1;243
8143;2;cup;0,75;182
8144;1;cup;1;94
8144;2;cup;0,333;31
8145;1;cup;1;242
8145;2;cup;0,75;182
8146;1;cup (1 NLEA serving);1;15
8147;1;biscuits (1 NLEA serving);2;47
8148;1;cup (1 NLEA serving);1;49
8156;1;cup;1;14
8156;2;oz;0,5;14,2
8157;1;cup;1;12
8157;2;oz;0,5;14,2
8160;1;tbsp;1;9,7
8160;2;cup;1;156
8161;1;cup;1;257
8161;2;tablespoon;1;16
8164;1;cup;1;233
8165;1;cup;1;233
8168;1;cup;1;244
8168;2;cup;0,75;183
8169;1;cup (1 serving);1;251
8172;1;tbsp;1;10,9
8172;2;cup;1;176
8173;1;cup;1;233
8177;1;tbsp (1 NLEA serving);3;35
8180;1;cup;1;234
8180;2;cup;0,75;175
8182;1;cup;1;243
8182;2;cup;0,75;182
8183;1;cup;1;242
8183;2;cup;0,75;182
8191;1;cup (1 NLEA serving);1;52
8192;1;cup (1 NLEA serving);1,25;55
8200;1;cup (1 NLEA serving);0,5;40
8204;1;cup;1;30
8206;1;cup (1 NLEA serving);0,75;30
8210;1;cup (1 NLEA serving);0,75;32
8211;1;cup (1 NLEA serving);0,75;27
8214;1;cup (1 NLEA serving);1;56
8215;1;cup (1 NLEA serving);1;56
8216;1;cup (1 NLEA serving);1,25;57
8218;1;cup (1 NLEA serving);0,5;51
8220;1;cup (1 NLEA serving);0,666;55
8221;1;packet (1 NLEA serving);1;28
8225;1;packet;1;35
8228;1;packet;1;37
8231;1;cup (1 NLEA serving);0,5;40
8290;1;cup (1 NLEA serving);0,75;31
8305;1;cup (1 NLEA serving);1;30
8314;1;cup;0,25;37
8316;1;cup (1 NLEA serving);0,25;41
8346;1;cup (1 NLEA serving);0,75;30
8347;1;cup (1 NLEA serving);0,75;30
8348;1;cup (1 NLEA serving);1,25;33
8349;1;cup (1 NLEA serving);1;32
8351;1;cup (1 NLEA serving);1;33
8352;1;cup (1 NLEA serving);0,75;32
8353;1;cup (1 NLEA serving);1;60
8354;1;cup (1 NLEA serving);0,75;28
8355;1;cup (1 NLEA serving);1;33
8363;1;cup (1 NLEA serving);0,25;16
8365;1;biscuits (1 NLEA serving);3;63
8366;1;tbsp (1 NLEA serving);2;14
8402;1;cup;0,5;40
8409;1;cup (1 NLEA serving);0,75;31
8410;1;packet (1 NLEA serving);1;43
8411;1;packet (1 NLEA serving);1;50
8417;1;packet (1 NLEA serving);1;41
8435;1;cup (1 NLEA serving);0,75;55
8436;1;packet (1 NLEA serving);1;43
8444;1;packet (1 NLEA serving);1;28
8449;1;packet (1 NLEA serving);1;28
8450;1;packet (1 NLEA serving);1;28
8451;1;cup;0,5;40
8452;1;cup;0,5;40
8476;1;cup;1,333;29
8478;1;cup (1 NLEA serving);0,75;27
8478;2;cup;1;37
8481;1;cup (1 NLEA serving);0,75;30
8484;1;cup (1 NLEA serving);1;59
8487;1;cup (1 NLEA serving);0,75;30
8488;1;tbsp (1 NLEA serving);3;35
8489;1;cup (1 NLEA serving);0,25;45
8491;1;cup (1 NLEA serving);1;30
8493;1;cup (1 NLEA serving);1;33
8494;1;cup (1 NLEA serving);0,75;30
8495;1;cup (1 NLEA serving);0,75;29
8500;1;cup (1 NLEA serving);1;55
8501;1;cup;0,75;27
8504;1;serving (NLEA serving size = 0.75 cup);1;29
8504;2;cup;1;42
8505;1;cup (NLEA serving);1;30
8506;1;cup (1 NLEA serving);1;28
8507;1;cup (1 NLEA serving);1;29
8510;1;bar;1;25
8511;1;serving (3 T dry cereal plus 1 cup water);1;268
8512;1;serving (3 T dry cereal plus 1 cup water);1;268
8544;1;cup (1 NLEA serving);0,75;48
8546;1;bar;1;22
8549;1;cup (1 NLEA serving);0,75;32
8550;1;cup (1 NLEA serving);0,75;26
8554;1;cup (1 NLEA serving);0,75;52
8571;1;cup (1 NLEA serving);0,75;55
8573;1;tablespoon (1 NLEA serving);3;33
8573;2;tbsp;1;13,8
8573;3;cup;1;174
8574;1;cup;1;244
8575;1;cup;1;231
8576;1;tablespoon (1 serving);3;33
8576;2;tbsp;1;13,7
8576;3;cup;1;194
8577;1;cup;1;245
8578;1;cup;1;237
8580;1;tbsp;1;8,9
8580;2;cup;1;128
8625;1;cup (1 NLEA serving);0,75;26
8627;1;cup (1 NLEA serving);0,5;49
8628;1;cup (1 NLEA serving);0,75;32
8629;1;cup (1 NLEA serving);1;32
8632;1;cup (1 NLEA serving);1;56
8633;1;cup (1 NLEA serving);1;56
8639;1;packet (1 NLEA serving);1;34
8640;1;packet;1;41
8641;1;packet;1;33
8642;1;packet (1 NLEA serving);1;31
8655;1;cup (1 NLEA serving);0,75;29
8656;1;cup (1 NLEA serving);0,75;30
8657;1;cup (1 NLEA serving);0,75;27
8662;1;cup (1 NLEA serving);0,75;31
8665;1;cup (1 NLEA serving);0,75;30
8672;1;cup (1 NLEA serving);0,75;30
8673;1;cup (1 NLEA serving);1;55
8674;1;cup (1 NLEA serving);0,75;30
8675;1;cup (1 NLEA serving);0,75;30
8676;1;cup (1 NLEA serving);1;30
8680;1;packet;1;43
8685;1;cup (1 NLEA serving);0,75;28
8686;1;packet (1 NLEA serving);1;45
8687;1;packet (1 NLEA serving);1;45
8688;1;packet (1 NLEA serving);1;45
8689;1;package (1 NLEA serving);1;70
8690;1;package (1 NLEA serving);1;75
8691;1;package (1 NLEA serving);1;70
8692;1;package (1 NLEA serving);1;75
8693;1;package (1 NLEA serving);1;73
8694;1;packet (1 NLEA serving);1;45
8709;1;cup (1 NLEA serving);1;55
9001;1;cup;1;98
9001;2;fruit without refuse;1;4,8
9002;1;cup;1;242
9002;2;fl oz;1;30,2
9003;1;cup, quartered or chopped;1;125
9003;2;cup slices;1;109
9003;3;large (3-1/4" dia);1;223
9003;4;medium (3" dia);1;182
9003;5;small (2-3/4" dia);1;149
9003;6;extra small (2-1/2" dia);1;101
9003;7;NLEA serving;1;242
9004;1;cup slices;1;110
9004;2;large (3-1/4" dia);1;216
9004;3;medium (3" dia);1;161
9004;4;small (2-3/4" dia);1;132
9005;1;cup slices;1;171
9006;1;cup slices;1;170
9008;1;cup slices;1;204
9009;1;cup;1;60
9010;1;cup;1;193
9011;1;cup;1;86
9011;2;ring;1;6,4
9012;1;cup;1;255
9013;1;cup;1;280
9014;1;cup slices;1;173
9015;1;cup slices;1;206
9016;1;cup;1;248
9016;2;fl oz;1;31
9016;3;drink box (8.45 fl oz);1;262
9017;1;can (6 fl oz);1;211
9018;1;cup;1;239
9018;2;fl oz;1;29,9
9019;1;cup;1;244
9020;1;cup;1;246
9021;1;cup, halves;1;155
9021;2;cup, sliced;1;165
9021;3;apricot;1;35
9022;1;cup, halves;1;243
9022;2;apricot half with liquid;1;36
9023;1;cup, whole, without pits;1;227
9024;1;cup, halves;1;244
9024;2;apricot half with liquid;1;36
9025;1;cup, halves;1;247
9026;1;cup, halves;1;253
9026;2;apricot half with liquid;1;40
9027;1;cup, halves;1;258
9027;2;cup, whole;1;240
9027;3;apricot half with liquid;1;40
9028;1;cup, whole, without pits;1;258
9029;1;cup, whole, without pits;1;246
9030;1;cup;1;119
9031;1;cup;1;249
9032;1;cup, halves;1;130
9032;2;half;1;3,5
9033;1;cup, halves;1;250
9034;1;cup, halves;1;270
9035;1;cup;1;242
9036;1;cup;1;266
9036;2;fl oz;1;30,4
9037;1;cup, cubes;1;150
9037;2;cup, pureed;1;230
9037;3;cup, sliced;1;146
9037;4;avocado, NS as to Florida or California;1;201
9037;5;NLEA Serving;1;50
9038;1;cup, pureed;1;230
9038;2;fruit, without skin and seed;1;136
9038;3;NLEA serving;1;50
9039;1;cup, pureed;1;230
9039;2;fruit without skin and seeds;1;304
9039;3;NLEA Serving;1;50
9040;1;cup, mashed;1;225
9040;2;cup, sliced;1;150
9040;3;extra small (less than 6" long);1;81
9040;4;small (6" to 6-7/8" long);1;101
9040;5;medium (7" to 7-7/8" long);1;118
9040;6;large (8" to 8-7/8" long);1;136
9040;7;extra large (9" or longer);1;152
9040;8;NLEA serving;1;126
9041;1;cup;1;100
9041;2;tbsp;1;6,2
9042;1;cup;1;144
9043;1;cup;1;250
9044;1;cup;0,25;40
9046;1;cup;1;256
9048;1;cup, unthawed;1;151
9048;2;package (18 oz);1;510
9050;1;cup;1;148
9050;2;berries;50;68
9052;1;cup;1;256
9053;1;cup, frozen;1;140
9054;1;cup, unthawed;1;155
9054;2;package (20 oz);1;567
9055;1;cup, thawed;1;230
9055;2;package (10 oz);1;284
9056;1;cup;1;256
9057;1;cup, unthawed;1;132
9057;2;package (10 oz);1;284
9059;1;cup;1;220
9059;2;fruit, small;0,25;96
9060;1;cup, cubes;1;132
9060;2;cup, sliced;1;108
9060;3;large (4-1/2" long);1;124
9060;4;medium (3-5/8" long);1;91
9060;5;small (3-1/8" long);1;70
9061;1;cup slices;1;150
9061;2;fruit without skin and seeds;1;20
9062;1;cup, pieces;1;160
9062;2;fruit without skin and seeds;1;235
9063;1;cup, without pits;1;155
9063;2;cup, with pits, yields;1;103
9064;1;cup;1;244
9065;1;cup;1;252
9066;1;cup;1;256
9067;1;cup;1;261
9068;1;cup, unthawed;1;155
9068;2;package (18 oz);1;510
9070;1;cup, with pits, yields;1;138
9070;2;cup, without pits;1;154
9070;3;cherry;1;8,2
9070;4;NLEA serving;1;140
9071;1;cup, pitted;1;248
9072;1;cup, pitted;1;250
9073;1;cup, pitted;1;252
9074;1;cup;1;253
9075;1;cup, pitted;1;261
9077;1;cup slices;1;110
9078;1;cup, chopped;1;110
9078;2;cup, whole;1;100
9079;1;cup;0,25;40
9081;1;cup;1;277
9081;2;slice (1/2" thick, approx 8 slices per can);1;57
9082;1;cup;1;275
9083;1;cup;1;112
9084;1;cup;1;112
9085;1;cup;1;144
9087;1;cup, chopped;1;147
9087;2;date, pitted;1;7,1
9088;1;cup;1;145
9089;1;large (2-1/2" dia);1;64
9089;2;medium (2-1/4" dia);1;50
9089;3;small (1-1/2" dia);1;40
9090;1;cup;1;248
9090;2;fig with liquid;1;27
9091;1;cup;1;252
9091;2;fig with liquid;1;28
9092;1;cup;1;259
9092;2;fig with liquid;1;28
9093;1;cup;1;261
9094;1;cup;1;149
9094;2;fig;1;8,4
9095;1;cup;1;259
9096;1;cup;1;237
9097;1;cup;1;237
9098;1;cup;0,5;123
9099;1;cup;1;242
9100;1;cup;1;248
9101;1;cup;0,5;130
9101;2;cup;1;260
9102;1;cup;1;245
9103;1;cup;1;249
9104;1;cup;1;252
9106;1;cup;1;259
9107;1;cup;1;150
9109;1;cup;1;252
9110;1;tbsp;5;28
9111;1;cup sections, with juice;1;230
9111;2;large (approx 4-1/2" dia);0,5;166
9111;3;medium (approx 4" dia);0,5;128
9111;4;small (approx 3-1/2" dia);0,5;100
9112;1;cup sections, with juice;1;230
9112;2;fruit (3-3/4" dia);0,5;123
9112;3;NLEA serving;1;154
9113;1;cup sections, with juice;1;230
9113;2;fruit (3-3/4" dia);0,5;123
9114;1;cup sections, with juice;1;230
9114;2;fruit (3-3/4" dia);0,5;123
9116;1;cup sections, with juice;1;230
9116;2;fruit (3-3/4" dia);0,5;118
9117;1;cup sections, with juice;1;230
9117;2;fruit (3-3/4" dia);0,5;118
9118;1;cup sections, with juice;1;230
9118;2;fruit (3-3/4" dia);0,5;118
9119;1;cup;1;244
9120;1;cup;1;249
9121;1;cup;1;254
9123;1;cup;1;257
9123;2;fl oz;8;246
9124;1;cup;1;250
9124;2;fl oz;1;31,2
9125;1;can (6 fl oz);1;207
9126;1;cup;1;247
9126;2;fl oz;1;30,9
9127;1;fl oz;8;240
9127;2;cup;1;252
9128;1;cup;1;247
9128;2;fl oz;1;30,9
9128;3;fruit yields;1;196
9129;1;grape;1;6
9130;1;cup;1;253
9130;2;fl oz;1;31,6
9131;1;cup;1;92
9131;2;grape;1;2,4
9132;1;cup;1;151
9132;2;grapes;10;49
9132;3;NLEA serving;1;126
9133;1;cup;1;245
9134;1;cup;1;256
9135;1;cup;1;253
9135;2;fl oz;1;31,6
9138;1;cup;1;140
9139;1;cup;1;165
9139;2;fruit, without refuse;1;55
9140;1;cup;1;244
9140;2;fruit without refuse;1;6
9143;1;cup;1;238
9144;1;cup, sliced;1;165
9144;2;cup 1" pieces;1;151
9145;1;cup;1;135
9145;2;fruit;3;9
9148;1;cup, sliced;1;180
9148;2;fruit (2" dia);1;69
9148;3;NLEA serving;1;148
9149;1;fruit without refuse;1;19
9150;1;cup, sections;1;212
9150;2;fruit (2-1/8" dia);1;58
9150;3;fruit (2-3/8" dia);1;84
9150;4;wedge or slice (1/8 of one 2-1/8" dia lemon);1;7
9150;5;NLEA serving;1;58
9152;1;cup;1;244
9152;2;fl oz;1;30,5
9152;3;lemon yields;1;48
9152;4;wedge yields;1;5,9
9153;1;tbsp;1;15
9153;2;tsp;1;5
9153;3;fl oz;1;30,5
9153;4;cup;1;244
9156;1;tbsp;1;6
9156;2;tsp;1;2
9159;1;fruit (2" dia);1;67
9159;2;NLEA serving;1;67
9160;1;cup;1;242
9160;2;fl oz;1;30,8
9160;3;lime yields;1;44
9161;1;cup;1;246
9161;2;fl oz;1;30,8
9163;1;cup;0,25;40
9164;1;cup;1;190
9164;2;fruit without refuse;1;9,6
9165;1;fruit;1;2,5
9167;1;cup, unthawed;1;147
9172;1;fruit without refuse;1;3,2
9173;1;fruit;1;1,7
9174;1;cup, cubed;1;149
9174;2;large;1;20
9174;3;medium;1;16
9174;4;small;1;13,6
9175;1;fruit without refuse;1;846
9176;1;cup pieces;1;165
9176;2;fruit without refuse;1;336
9177;1;cup, drained;1;196
9177;2;cup;1;216
9181;1;cup, balls;1;177
9181;10;cantaloupe balls;10;138
9181;11;NLEA serving;1;134
9181;2;cup, cubes;1;160
9181;3;cup, diced;1;156
9181;4;melon, large (about 6-1/2" dia);1;814
9181;5;wedge, large (1/8 of large melon);1;102
9181;6;melon, medium (about 5" dia);1;552
9181;7;wedge, medium (1/8 of medium melon);1;69
9181;8;melon, small (about 4-1/4" dia);1;441
9181;9;wedge, small (1/8 of small melon);1;55
9183;1;cup, cubes;1;170
9183;2;melon;1;1640
9183;3;fruit;0,1;164
9184;1;cup, diced (approx 20 pieces per cup);1;170
9184;2;cup, balls;1;177
9184;3;melon (5-1/4" dia);1;1000
9184;4;melon (6" - 7" dia);1;1280
9184;5;wedge (1/8 of 5-1/4" dia melon);1;125
9184;6;wedge (1/8 of 6" to 7" dia melon);1;160
9184;7;honeydew balls;10;138
9184;8;NLEA serving;1;134
9185;1;cup, unthawed;1;173
9190;1;cup;1;140
9190;2;fruit;10;15
9191;1;cup slices;1;143
9191;2;small (2-1/3" dia);1;129
9191;3;medium (2-1/2" dia);1;142
9191;4;large (2-3/4" dia);1;156
9191;5;NLEA serving;1;140
9192;1;cup;1;140
9192;2;fruit;10;11
9193;1;tbsp;1;8,4
9193;2;large;1;4,4
9193;3;small;1;3,2
9194;1;super colossal;1;15
9194;2;jumbo;1;8,3
9195;1;olive;1;2,7
9200;1;cup, sections;1;180
9200;2;large (3-1/16" dia);1;184
9200;3;small (2-3/8" dia);1;96
9200;4;fruit (2-5/8" dia);1;131
9201;1;cup sections, without membranes;1;180
9201;2;fruit (2-5/8" dia);1;121
9202;1;cup sections, without membranes;1;165
9202;2;fruit (2-7/8" dia);1;140
9202;3;NLEA serving;1;154
9203;1;cup sections, without membranes;1;185
9203;2;fruit (2-5/8" dia);1;141
9203;3;fruit (2-11/16" dia);1;151
9205;1;cup;1;170
9205;2;fruit without seeds;1;159
9206;1;cup;1;248
9206;2;fl oz;1;31
9206;3;fruit yields;1;86
9207;1;cup;1;249
9207;2;fl oz;1;31,1
9207;3;drink box (8.45 fl oz);1;263
9209;1;cup;1;249
9209;2;fl oz;1;31,1
9210;1;cup;1;249
9210;2;fl oz;1;31,1
9211;1;cup;1;249
9211;2;fl oz;1;31,1
9212;1;cup;1;249
9212;2;fl oz;1;31,1
9213;1;cup;1;262
9213;2;fl oz;1;33
9214;1;cup;1;262
9214;2;fl oz;1;33
9215;1;cup;1;249
9215;2;fl oz;1;31,1
9216;1;tbsp;1;6
9216;2;tsp;1;2
9217;1;cup;1;247
9217;2;fl oz;1;30,9
9218;1;cup, sections;1;195
9218;2;small (2-1/4" dia);1;76
9218;3;medium (2-1/2" dia);1;88
9218;4;large (2-3/4" dia);1;120
9218;5;NLEA serving;1;109
9219;1;cup;1;249
9220;1;cup;1;252
9221;1;cup;1;247
9221;2;fl oz;1;30,9
9226;1;cup 1" pieces;1;145
9226;2;cup, mashed;1;230
9226;3;fruit, small;1;157
9226;4;fruit, large;1;781
9228;1;piece;1;39
9229;1;cup;1;250
9229;2;fl oz;1;31,2
9231;1;cup;1;236
9231;2;fruit without refuse;1;18
9232;1;cup;1;247
9232;2;fl oz;1;30,9
9233;1;cup;1;247
9233;2;fl oz;1;30,9
9236;1;cup slices;1;154
9236;2;small (2-1/2" dia);1;130
9236;3;medium (2-2/3" dia);1;150
9236;4;large (2-3/4" dia);1;175
9236;5;extra large (3" dia);1;224
9236;6;NLEA serving;1;147
9237;1;cup, halves or slices;1;244
9237;2;half, with liquid;1;98
9238;1;cup;1;250
9238;2;cup, halves or slices;1;248
9238;3;half, with liquid;1;98
9239;1;cup, halves or slices;1;247
9240;1;cup, halves or slices;1;251
9240;2;half, with liquid;1;98
9241;1;cup;1;262
9241;2;half, with liquid;1;98
9242;1;cup, halves or slices;1;262
9243;1;cup, whole;1;242
9244;1;cup;1;116
9245;1;cup;1;242
9246;1;cup, halves;1;160
9246;2;half;1;13
9247;1;cup;1;258
9248;1;cup;1;270
9250;1;cup, thawed;1;250
9250;2;slices;10;155
9250;3;package (10 oz);1;284
9251;1;cup;1;258
9252;1;cup, slices;1;140
9252;2;cup, cubes;1;161
9252;3;small;1;148
9252;4;medium;1;178
9252;5;large;1;230
9252;6;NLEA serving;1;166
9253;1;cup, halves;1;244
9253;2;half, with liquid;1;76
9254;1;cup, halves;1;248
9254;2;half, with liquid;1;76
9255;1;cup, halves;1;247
9255;2;half, with liquid;1;76
9256;1;cup, halves;1;251
9256;2;half, with liquid;1;76
9257;1;cup;1;266
9257;2;half, with liquid;1;76
9258;1;cup, halves;1;266
9258;2;half, with liquid;1;79
9259;1;cup, halves;1;180
9259;2;half;1;18
9259;3;halves;10;175
9260;1;cup, halves;1;255
9261;1;cup, halves;1;280
9262;1;cup;1;250
9262;2;fl oz;1;31,2
9263;1;fruit (2-1/2" dia);1;168
9264;1;fruit without refuse;1;34
9265;1;fruit without refuse;1;25
9266;1;cup, chunks;1;165
9266;2;fruit;1;905
9266;3;slice (4-2/3" dia x 3/4" thick);1;166
9266;4;slice (3-1/2" dia x 3/4" thick);1;84
9266;5;slice, thin (3-1/2" dia x 1/2" thick);1;56
9267;1;cup, crushed, sliced, or chunks;1;246
9267;2;slice or ring (3" dia) with liquid;1;47
9268;1;cup, crushed, sliced, or chunks;1;249
9268;2;slice or ring (3" dia) with liquid;1;47
9269;1;cup, crushed, sliced, or chunks;1;252
9269;2;slice or ring (3" dia) with liquid;1;48
9270;1;cup, crushed, sliced, or chunks;1;254
9270;2;slice or ring (3" dia) with liquid;1;49
9271;1;cup, crushed, sliced, or chunks;1;260
9272;1;cup, chunks;1;245
9273;1;cup;1;250
9273;2;fl oz;1;31,3
9274;1;can (6 fl oz);1;216
9275;1;cup;1;250
9275;2;fl oz;1;31,2
9276;1;cup;1;173
9276;2;fruit without refuse;1;7
9277;1;plantain;1;270
9277;2;cup, sliced;1;148
9278;1;cup;1;139
9278;2;slice;10;105
9279;1;cup, sliced;1;165
9279;2;fruit (2-1/8" dia);1;66
9279;3;NLEA serving;1;151
9281;1;cup, pitted;1;249
9281;2;plum with liquid;1;46
9282;1;cup, pitted;1;252
9282;2;plum with liquid;1;46
9283;1;cup, pitted;1;252
9283;2;plum with liquid;1;46
9284;1;cup, pitted;1;258
9284;2;plum with liquid;1;46
9285;1;cup, pitted;1;261
9286;1;cup arils (seed/juice sacs);0,5;87
9286;2;pomegranate (4" dia);1;282
9287;1;cup;1;149
9287;2;fruit without refuse;1;103
9288;1;cup;1;234
9288;2;prunes with liquid;5;86
9289;1;cup;1;132
9290;1;cup;1;280
9291;1;cup, pitted;1;174
9291;2;prune, pitted;1;9,5
9292;1;cup, pitted;1;248
9293;1;cup, pitted;1;248
9294;1;cup;1;256
9294;2;fl oz;1;32
9295;1;cup, sections;1;190
9295;2;fruit without refuse;1;609
9296;1;fruit without refuse;1;92
9297;1;cup, packed;1;165
9297;2;cup (not packed);1;145
9298;1;cup, packed;1;165
9298;2;cup (not packed);1;145
9298;3;miniature box (.5 oz);1;14
9298;4;small box (1.5 oz);1;43
9298;5;raisins;50;26
9298;6;oz (60 raisins);1;28,35
9299;1;cup, packed;1;165
9299;2;cup (not packed);1;145
9301;1;cup, drained;1;150
9301;2;cup;1;214
9301;3;fruit;1;9
9302;1;cup;1;123
9302;2;pint as purchased, yields;1;312
9302;3;raspberries;10;19
9304;1;cup;1;256
9306;1;cup, thawed;1;250
9306;2;package (10 oz);1;284
9307;1;cup, diced;1;122
9307;2;stalk;1;51
9309;1;cup, diced;1;137
9310;1;cup;1;240
9311;1;cup, without refuse;1;57
9313;1;cup, pulp;1;241
9313;2;sapodilla;1;170
9314;1;cup 1" pieces;1;175
9314;2;fruit without refuse;1;558
9315;1;cup, pulp;1;225
9315;2;fruit (7" x 5-1/4" dia);1;625
9316;1;cup, halves;1;152
9316;10;NLEA serving;1;147
9316;2;cup, pureed;1;232
9316;3;cup, sliced;1;166
9316;4;cup, whole;1;144
9316;5;extra large (1-5/8" dia);1;27
9316;6;large (1-3/8" dia);1;18
9316;7;medium (1-1/4" dia);1;12
9316;8;pint as purchased, yields;1;357
9316;9;small (1" dia);1;7
9317;1;cup;1;254
9318;1;cup, thawed;1;221
9318;2;cup, unthawed;1;149
9318;3;berry;1;10,6
9318;4;package (20 oz);1;567
9320;1;cup, thawed;1;255
9320;2;package (10 oz);1;284
9321;1;cup, pulp;1;250
9321;2;fruit (2-7/8" dia);1;155
9322;1;cup, pulp;1;120
9322;2;fruit (3" x 1");1;2
9325;1;cup;1;257
9326;1;cup, balls;1;154
9326;2;cup, diced;1;152
9326;3;melon (15" long x 7-1/2" dia);1;4518
9326;4;wedge (approx 1/16 of melon);1;286
9326;5;watermelon balls;10;122
9326;6;NLEA serving;1;280
9328;1;cherry (NLEA serving);1;5
9334;1;cup, pureed;1;243
9334;2;fruit without peel;1;42
9334;3;cup 1/2" chunks;1;205
9340;1;fruit 2-1/4" high x 2-1/2" dia;1;122
9340;2;fruit 3-3/8" high x 3" diameter;1;275
9351;1;cup;1;214
9352;1;cup;1;244
9353;1;cup;1;319
9354;1;cup, chunks;1;181
9354;2;cup, crushed;1;195
9354;3;cup, sliced;1;162
9354;5;spear;1;26
9357;1;cup, halves;1;219
9357;2;cup, whole;1;182
9362;1;cup;1;168
9367;1;cup;1;179
9370;1;cup;1;222
9370;2;half;1;73
9370;3;slice;1;12,7
9374;1;cup;1;201
9374;2;half;1;48
9379;1;cup, with pits, yields;1;183
9383;1;cup;1;189
9400;1;cup;1;248
9400;2;fl oz;1;31
9401;1;cup;1;244
9402;1;cup;1;255
9404;1;cup;1;247
9404;2;fruit yields;1;196
9407;1;cup;1;220
9408;1;cup;1;250
9408;2;fl oz;1;31,2
9409;1;cup;1;250
9409;2;fl oz;1;31,3
9410;1;can (6 fl oz);1;211
9411;1;cup;1;239
9411;2;fl oz;1;29,9
9412;1;cup, sliced;1;140
9412;2;small;1;152
9412;3;medium;1;177
9412;4;large;1;227
9413;1;small;1;126
9413;2;medium;1;157
9413;3;large;1;223
9413;4;cup, sliced;1;140
9414;1;cup, sliced;1;140
9414;2;small;1;159
9414;3;medium;1;179
9414;4;large;1;219
9415;1;cup, sliced;1;140
9415;2;small;1;172
9415;3;medium;1;202
9415;4;large;1;242
9416;1;cup;1;251
9416;2;fl oz;8;246
9420;1;cup, drained;1;178
9421;1;date, pitted;1;24
9422;1;cup, chopped or diced;1;243
9422;2;fruit;1;602
9423;1;tbsp;2;36
9427;1;cup;0,5;114
9428;1;cup;0,5;114
9429;1;cup, chunks;1;165
9429;2;slice (4-2/3" dia x 3/4" thick);1;175
9429;3;fruit;1;1002
9429;4;NLEA serving;1;112
9430;1;cup, chunks;1;165
9430;2;slice (4-2/3" dia x 3/4" thick);1;166
9430;3;fruit;1;905
9430;4;NLEA serving;1;112
9433;1;fruit;1;74
9434;1;cup;1;251
9435;1;cup;1;251
9436;1;cup;1;251
9437;1;cup;1;251
9442;1;cup;1;249
9442;2;fl oz;1;31,4
9443;1;fl oz;8;250
9444;1;fl oz;8;250
9446;1;cup;1;118
9446;2;slices (1/4" thick);10;53
9447;1;cup;1;169
9448;1;fruit without pits;3;11,1
9449;1;cup without pits, thawed;1;112
9449;2;fruit without pits, thawed;3;9,8
9450;1;cup thawed;1;120
9451;1;cup;1;233
9451;2;fruit (4-2/3" long x 2-3/4" dia);1;209
9452;1;fl oz;8;246
9500;1;cup, sliced;1;109
9500;2;large;1;260
9500;3;medium;1;212
9500;4;small;1;158
9501;1;cup, sliced;1;109
9501;2;large;1;215
9501;3;medium;1;169
9501;4;small;1;129
9502;1;cup, sliced;1;109
9502;2;large;1;206
9502;3;medium;1;167
9502;4;small;1;144
9503;1;cup, sliced;1;109
9503;2;large;1;200
9503;3;medium;1;172
9503;4;small;1;157
9504;1;cup, sliced;1;109
9504;2;large;1;236
9504;3;medium;1;192
9504;4;small;1;158
9506;1;cup;1;249
9506;2;fl oz;1;31,1
9507;1;fl oz;8;240
9508;1;cup;1;275
9510;1;cup;1;250
9510;2;fl oz;1;31,3
9511;1;fl oz;8;240
9512;1;cup;1;253
9512;2;fl oz;1;31,6
9513;1;cup;1;227
9514;1;cup;1;252
9515;1;cup;1;230
9516;1;cup;1;233
9517;1;fl oz;6;177
9517;2;fl oz;10;295
